éûçè(ms),ëäëŒï˚à (w),ëäëŒï˚à (x),ëäëŒï˚à (y),ëäëŒï˚à (z),äpë¨ìx(x),äpë¨ìx(y),äpë¨ìx(z),â¡ë¨ìx-èdóÕâ¡ë¨ìx(x),â¡ë¨ìx-èdóÕâ¡ë¨ìx(y),â¡ë¨ìx-èdóÕâ¡ë¨ìx(z),Sys,Gyro,Accel,Mag
","-0.11
","1
","3
","0
","0
"

"91009
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.09
","-0.21
","-0.11
","1
","3
","0
","0
"

"91018
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91028
","-0.4688
","0.5107
","0.4866
","-0.5316
","0.00
","0.00
","0.06
","0.12
","-0.23
","-0.09
","1
","3
","0
","0
"

"91035
","-0.4688
","0.5107
","0.4866
","-0.5316
","-0.12
","0.12
","0.00
","0.09
","-0.21
","-0.13
","1
","3
","0
","0
"

"91042
","-0.4688
","0.5107
","0.4867
","-0.5316
","-0.06
","0.06
","0.06
","0.11
","-0.22
","-0.14
","1
","3
","0
","0
"

"91049
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.06
","0.06
","0.08
","-0.23
","-0.13
","1
","3
","0
","0
"

"91059
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.00
","0.00
","0.10
","-0.21
","-0.12
","1
","3
","0
","0
"

"91069
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.12
","0.00
","0.10
","-0.22
","-0.10
","1
","3
","0
","0
"

"91078
","-0.4688
","0.5107
","0.4868
","-0.5314
","-0.12
","-0.37
","-0.06
","0.10
","-0.22
","-0.10
","1
","3
","0
","0
"

"91085
","-0.4688
","0.5107
","0.4868
","-0.5314
","-0.12
","-0.44
","0.00
","0.11
","-0.22
","-0.12
","1
","3
","0
","0
"

"91092
","-0.4688
","0.5107
","0.4869
","-0.5314
","-0.12
","-0.56
","0.12
","0.08
","-0.22
","-0.09
","1
","3
","0
","0
"

"91100
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.56
","0.12
","0.11
","-0.23
","-0.11
","1
","3
","0
","0
"

"91109
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-0.63
","0.06
","0.10
","-0.23
","-0.07
","1
","3
","0
","0
"

"91118
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.75
","0.00
","0.08
","-0.22
","-0.08
","1
","3
","0
","0
"

"91127
","-0.4687
","0.5107
","0.4871
","-0.5314
","-0.12
","-0.69
","0.00
","0.08
","-0.22
","-0.08
","1
","3
","0
","0
"

"91134
","-0.4687
","0.5106
","0.4871
","-0.5314
","-0.12
","-0.63
","0.12
","0.08
","-0.21
","-0.04
","1
","3
","0
","0
"

"91142
","-0.4686
","0.5106
","0.4871
","-0.5314
","0.00
","-0.81
","0.19
","0.04
","-0.24
","-0.03
","1
","3
","0
","0
"

"91150
","-0.0155
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.81
","0.19
","0.06
","-0.22
","-0.05
","1
","3
","0
","0
"

"91159
","-0.0155
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.69
","0.12
","0.04
","-0.21
","-0.04
","1
","3
","0
","0
"

"91168
","-0.0155
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.04
","-0.21
","-0.04
","1
","3
","0
","0
"

"91177
","-0.4686
","0.5105
","0.4872
","-0.5314
","-0.12
","-0.69
","0.06
","0.04
","-0.01
","-0.01
","1
","3
","0
","0
"

"91186
","-0.4686
","0.5105
","0.4872
","-0.5314
","-0.19
","-0.69
","0.12
","0.04
","-0.01
","-0.01
","1
","3
","0
","0
"

"91195
","-0.4686
","0.5104
","0.4872
","-0.5315
","-0.12
","-0.63
","0.00
","0.04
","-0.23
","-0.04
","1
","3
","0
","0
"

"91202
","-0.4685
","0.5104
","0.4873
","-0.5315
","-0.06
","-0.69
","0.00
","0.07
","-0.21
","-0.04
","1
","3
","0
","0
"

"91209
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.69
","0.00
","0.08
","-0.22
","-0.02
","1
","3
","0
","0
"

"91218
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.69
","0.00
","0.07
","-0.22
","0.00
","1
","3
","0
","0
"

"91228
","-0.4684
","0.5104
","0.4874
","-0.5316
","-0.12
","-0.75
","0.00
","0.07
","-0.22
","0.00
","1
","3
","0
","0
"

"91235
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.00
","-0.50
","0.06
","0.06
","-0.01
","-0.01
","1
","3
","0
","0
"

"91242
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.00
","-0.37
","-0.06
","0.04
","-0.21
","0.00
","1
","3
","0
","0
"

"91250
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.31
","0.00
","0.00
","-0.20
","0.00
","1
","3
","0
","0
"

"91258
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","0.00
","-0.20
","0.00
","1
","3
","0
","0
"

"91268
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.02
","-0.22
","0.00
","1
","3
","0
","0
"

"91278
","-0.4684
","0.5104
","0.4874
","-0.5316
","-0.06
","-0.19
","-0.06
","-0.01
","-0.21
","0.01
","1
","3
","0
","0
"

"91284
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.00
","0.06
","-0.06
","0.01
","-0.21
","0.00
","1
","3
","0
","0
"

"91292
","-0.4684
","0.5104
","0.4874
","-0.5316
","-0.12
","-0.19
","-0.12
","0.01
","-0.22
","0.00
","1
","3
","0
","0
"

"91299
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-0.19
","-0.12
","0.02
","-0.21
","-0.03
","1
","3
","0
","0
"

"91309
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.02
","-0.21
","-0.03
","1
","3
","0
","0
"

"91318
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.06
","0.06
","0.09
","-0.01
","-0.01
","1
","3
","0
","0
"

"91327
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.06
","0.12
","0.00
","0.09
","-0.21
","0.01
","1
","3
","0
","0
"

"91334
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.06
","0.25
","0.06
","0.08
","-0.20
","0.01
","1
","3
","0
","0
"

"91342
","-0.4684
","0.5104
","0.4874
","-0.5316
","-0.06
","0.19
","-0.12
","0.06
","-0.19
","0.00
","1
","3
","0
","0
"

"91350
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.19
","-0.12
","0.05
","-0.20
","-0.02
","1
","3
","0
","0
"

"91359
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.19
","-0.06
","0.02
","-0.21
","-0.02
","1
","3
","0
","0
"

"91368
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.44
","0.06
","0.02
","-0.21
","-0.02
","1
","3
","0
","0
"

"91377
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.12
","0.44
","0.06
","-0.01
","-0.22
","-0.03
","1
","3
","0
","0
"

"91385
","-0.4684
","0.5104
","0.4874
","-0.5316
","0.12
","0.31
","0.06
","0.00
","-0.01
","-0.01
","1
","3
","0
","0
"

"91395
","-0.4685
","0.5104
","0.4873
","-0.5316
","0.06
","0.63
","-0.06
","0.02
","-0.20
","-0.03
","1
","3
","0
","0
"

"91402
","-0.4685
","0.5104
","0.4873
","-0.5315
","0.12
","0.81
","-0.06
","0.07
","-0.23
","-0.05
","1
","3
","0
","0
"

"91410
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","0.12
","0.81
","-0.06
","0.09
","-0.20
","-0.03
","1
","3
","0
","0
"

"91418
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.88
","-0.06
","0.11
","-0.01
","-0.01
","1
","3
","0
","0
"

"91427
","-0.4686
","0.5105
","0.4872
","-0.5314
","0.19
","1.00
","-0.06
","0.11
","-0.19
","-0.05
","1
","3
","0
","0
"

"91435
","-0.4686
","0.5106
","0.4872
","-0.5314
","0.12
","0.63
","-0.06
","0.11
","-0.01
","-0.01
","1
","3
","0
","0
"

"91443
","-0.4686
","0.5106
","0.4872
","-0.5314
","0.06
","0.63
","0.06
","0.11
","-0.22
","-0.06
","1
","3
","0
","0
"

"91450
","-0.0155
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.69
","-0.06
","0.10
","-0.19
","-0.07
","1
","3
","0
","0
"

"91458
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.69
","-0.06
","0.07
","-0.24
","-0.07
","1
","3
","0
","0
"

"91468
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","0.19
","0.69
","-0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91478
","-0.4687
","0.5106
","0.4871
","-0.5313
","-0.06
","0.50
","0.00
","0.00
","-0.01
","-0.01
","1
","3
","0
","0
"

"91485
","-0.4688
","0.5107
","0.4871
","-0.5313
","0.06
","0.69
","0.12
","0.01
","-0.01
","-0.01
","1
","3
","0
","0
"

"91494
","-0.4688
","0.5107
","0.4871
","-0.5313
","0.00
","0.63
","0.00
","0.01
","-0.21
","-0.10
","1
","3
","0
","0
"

"91502
","-0.4688
","0.5107
","0.4871
","-0.5313
","0.06
","0.69
","-0.06
","0.06
","-0.23
","-0.09
","1
","3
","0
","0
"

"91509
","-0.4688
","0.5107
","0.4871
","-0.5313
","0.00
","0.81
","-0.12
","0.08
","-0.23
","-0.11
","1
","3
","0
","0
"

"91518
","-0.4688
","0.5107
","0.4870
","-0.0156
","0.06
","0.88
","0.00
","0.04
","-0.22
","-0.04
","1
","3
","0
","0
"

"91528
","-0.4689
","0.5108
","0.4870
","-0.5311
","0.06
","0.88
","0.00
","0.04
","-0.22
","-0.04
","1
","3
","0
","0
"

"91535
","-0.4689
","0.5108
","0.4869
","-0.5311
","0.19
","0.69
","-0.06
","0.08
","-0.01
","-0.01
","1
","3
","0
","0
"

"91543
","-0.4689
","0.5108
","0.4869
","-0.5311
","-0.06
","0.50
","0.00
","0.10
","-0.21
","-0.02
","1
","3
","0
","0
"

"91550
","-0.4689
","0.5108
","0.4869
","-0.5311
","0.00
","0.69
","-0.06
","0.09
","-0.22
","-0.10
","1
","3
","0
","0
"

"91558
","-0.4689
","0.5109
","0.4869
","-0.0154
","-0.06
","0.63
","-0.06
","0.08
","-0.24
","-0.10
","1
","3
","0
","0
"

"91569
","-0.4689
","0.5109
","0.4869
","-0.0154
","-0.06
","0.63
","-0.06
","0.07
","-0.24
","-0.10
","1
","3
","0
","0
"

"91578
","-0.4689
","0.5109
","0.4869
","-0.5311
","0.12
","0.37
","-0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91586
","-0.4689
","0.5109
","0.4869
","-0.0154
","0.00
","0.50
","0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91597
","-0.4689
","0.5109
","0.4869
","-0.0154
","0.06
","0.56
","0.00
","0.05
","-0.21
","-0.07
","1
","3
","0
","0
"

"91608
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.63
","0.06
","0.07
","-0.21
","-0.06
","1
","3
","0
","0
"

"91618
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.56
","-0.06
","0.07
","-0.22
","-0.06
","1
","3
","0
","0
"

"91628
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.50
","-0.06
","0.07
","-0.22
","-0.06
","1
","3
","0
","0
"

"91635
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.37
","-0.06
","0.08
","-0.01
","-0.01
","1
","3
","0
","0
"

"91642
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.50
","-0.06
","0.08
","-0.24
","-0.08
","1
","3
","0
","0
"

"91651
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.44
","-0.12
","0.05
","-0.22
","-0.04
","1
","3
","0
","0
"

"91659
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.56
","0.06
","0.05
","-0.20
","0.00
","1
","3
","0
","0
"

"91668
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.56
","0.06
","0.04
","-0.20
","0.00
","1
","3
","0
","0
"

"91677
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.50
","-0.06
","0.04
","-0.20
","0.00
","1
","3
","0
","0
"

"91684
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.50
","-0.12
","0.09
","-0.01
","-0.01
","1
","3
","0
","0
"

"91693
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.37
","0.00
","0.10
","-0.21
","0.00
","1
","3
","0
","0
"

"91700
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.37
","-0.06
","0.09
","-0.22
","-0.04
","1
","3
","0
","0
"

"91709
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.37
","-0.06
","0.08
","-0.22
","-0.07
","1
","3
","0
","0
"

"91718
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.37
","-0.06
","0.09
","-0.25
","-0.08
","1
","3
","0
","0
"

"91727
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","0.31
","-0.12
","0.09
","-0.25
","-0.08
","1
","3
","0
","0
"

"91735
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.44
","0.00
","0.08
","-0.01
","-0.01
","1
","3
","0
","0
"

"91743
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.44
","-0.12
","0.08
","-0.23
","-0.08
","1
","3
","0
","0
"

"91750
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.31
","0.06
","0.07
","-0.21
","-0.07
","1
","3
","0
","0
"

"91758
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.19
","-0.19
","0.06
","-0.23
","-0.06
","1
","3
","0
","0
"

"91768
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.19
","-0.19
","0.06
","-0.21
","-0.03
","1
","3
","0
","0
"

"91778
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.25
","-0.06
","0.06
","-0.01
","-0.01
","1
","3
","0
","0
"

"91785
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.25
","-0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91793
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","-0.06
","0.07
","-0.23
","-0.05
","1
","3
","0
","0
"

"91801
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.12
","-0.06
","0.06
","-0.22
","-0.07
","1
","3
","0
","0
"

"91808
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.19
","0.00
","0.07
","-0.23
","-0.03
","1
","3
","0
","0
"

"91819
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.19
","0.00
","0.08
","-0.21
","-0.03
","1
","3
","0
","0
"

"91828
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","0.00
","0.08
","-0.21
","-0.03
","1
","3
","0
","0
"

"91835
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","0.06
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91842
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","-0.06
","0.03
","-0.23
","-0.01
","1
","3
","0
","0
"

"91850
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.31
","0.00
","0.04
","-0.19
","-0.08
","1
","3
","0
","0
"

"91858
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.31
","0.00
","0.03
","-0.22
","-0.07
","1
","3
","0
","0
"

"91868
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.19
","0.00
","0.05
","-0.22
","-0.05
","1
","3
","0
","0
"

"91878
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.12
","-0.06
","0.05
","-0.22
","-0.05
","1
","3
","0
","0
"

"91885
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.19
","0.19
","-0.06
","0.06
","-0.01
","-0.01
","1
","3
","0
","0
"

"91896
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.31
","0.00
","0.10
","-0.20
","-0.06
","1
","3
","0
","0
"

"91908
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.25
","-0.12
","0.10
","-0.21
","-0.03
","1
","3
","0
","0
"

"91918
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.31
","0.00
","0.09
","-0.20
","-0.04
","1
","3
","0
","0
"

"91927
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.25
","-0.06
","0.09
","-0.20
","-0.04
","1
","3
","0
","0
"

"91934
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.31
","0.00
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91942
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.19
","-0.06
","0.06
","-0.22
","-0.08
","1
","3
","0
","0
"

"91950
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.19
","-0.12
","0.04
","-0.23
","-0.14
","1
","3
","0
","0
"

"91959
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.31
","0.00
","0.06
","-0.24
","-0.14
","1
","3
","0
","0
"

"91968
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.31
","0.00
","0.03
","-0.24
","-0.09
","1
","3
","0
","0
"

"91977
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","0.00
","0.03
","-0.24
","-0.09
","1
","3
","0
","0
"

"91984
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.12
","0.00
","0.07
","-0.01
","-0.01
","1
","3
","0
","0
"

"91995
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.06
","0.00
","0.09
","-0.24
","-0.06
","1
","3
","0
","0
"

"92002
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.06
","0.12
","0.08
","-0.24
","-0.06
","1
","3
","0
","0
"

"92009
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.19
","0.00
","0.09
","-0.23
","-0.06
","1
","3
","0
","0
"

"92018
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.19
","0.00
","0.10
","-0.20
","-0.02
","1
","3
","0
","0
"

"92027
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.06
","0.00
","0.10
","-0.20
","-0.02
","1
","3
","0
","0
"

"92035
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.00
","0.00
","0.09
","-0.01
","-0.01
","1
","3
","0
","0
"

"92042
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.06
","0.00
","0.09
","-0.22
","-0.04
","1
","3
","0
","0
"

"92050
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","0.00
","0.07
","-0.22
","-0.04
","1
","3
","0
","0
"

"92058
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","-0.12
","0.03
","-0.22
","-0.03
","1
","3
","0
","0
"

"92067
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","-0.12
","0.04
","-0.22
","-0.03
","1
","3
","0
","0
"

"92078
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.12
","-0.06
","0.04
","-0.22
","-0.03
","1
","3
","0
","0
"

"92085
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","-0.06
","0.06
","-0.01
","-0.01
","1
","3
","0
","0
"

"92092
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.19
","0.06
","0.07
","-0.22
","-0.06
","1
","3
","0
","0
"

"92100
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.06
","0.06
","0.05
","-0.24
","-0.10
","1
","3
","0
","0
"

"92108
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","-0.06
","0.06
","0.06
","-0.21
","-0.09
","1
","3
","0
","0
"

"92118
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","-0.06
","-0.06
","0.05
","-0.21
","-0.04
","1
","3
","0
","0
"

"92128
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.19
","0.06
","0.05
","-0.21
","-0.04
","1
","3
","0
","0
"

"92134
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.12
","0.19
","0.02
","-0.01
","-0.01
","1
","3
","0
","0
"

"92142
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","0.06
","0.03
","-0.20
","0.01
","1
","3
","0
","0
"

"92150
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","0.00
","0.03
","-0.23
","-0.01
","1
","3
","0
","0
"

"92158
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","0.00
","0.03
","-0.22
","0.00
","1
","3
","0
","0
"

"92168
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.06
","-0.06
","0.09
","-0.22
","-0.02
","1
","3
","0
","0
"

"92177
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.19
","0.00
","0.09
","-0.01
","-0.01
","1
","3
","0
","0
"

"92184
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.25
","0.06
","0.09
","-0.01
","-0.01
","1
","3
","0
","0
"

"92192
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.00
","0.19
","0.08
","-0.23
","-0.01
","1
","3
","0
","0
"

"92200
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.00
","0.00
","0.08
","-0.20
","-0.03
","1
","3
","0
","0
"

"92209
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.25
","0.00
","0.06
","-0.18
","-0.02
","1
","3
","0
","0
"

"92218
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.25
","0.00
","0.06
","-0.21
","-0.04
","1
","3
","0
","0
"

"92227
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","0.06
","0.06
","-0.21
","-0.04
","1
","3
","0
","0
"

"92234
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.06
","0.12
","0.04
","-0.01
","-0.01
","1
","3
","0
","0
"

"92241
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","0.06
","0.04
","-0.24
","-0.06
","1
","3
","0
","0
"

"92250
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.19
","0.00
","0.07
","-0.21
","-0.06
","1
","3
","0
","0
"

"92258
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.19
","0.00
","0.06
","-0.22
","-0.04
","1
","3
","0
","0
"

"92268
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.37
","0.06
","0.06
","-0.20
","-0.01
","1
","3
","0
","0
"

"92277
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.25
","0.06
","0.06
","-0.01
","-0.01
","2
","3
","0
","0
"

"92284
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","0.56
","0.19
","0.05
","-0.01
","-0.01
","2
","3
","0
","0
"

"92292
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.37
","0.00
","0.07
","-0.20
","-0.06
","2
","3
","0
","0
"

"92300
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.25
","0.00
","0.04
","-0.24
","-0.10
","2
","3
","0
","0
"

"92308
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.25
","0.00
","0.06
","-0.23
","-0.10
","2
","3
","0
","0
"

"92317
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.31
","0.00
","0.09
","-0.23
","-0.10
","2
","3
","0
","0
"

"92327
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","-0.06
","0.09
","-0.23
","-0.10
","2
","3
","0
","0
"

"92335
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.37
","0.00
","0.10
","-0.01
","-0.01
","2
","3
","0
","0
"

"92342
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.00
","0.06
","0.10
","-0.22
","-0.09
","2
","3
","0
","0
"

"92350
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.19
","0.12
","0.09
","-0.20
","-0.05
","2
","3
","0
","0
"

"92358
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","-0.06
","0.25
","0.08
","-0.20
","-0.05
","2
","3
","0
","0
"

"92367
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","-0.06
","0.25
","0.04
","-0.22
","-0.02
","2
","3
","0
","0
"

"92378
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.00
","0.00
","0.04
","-0.01
","-0.01
","2
","3
","0
","0
"

"92385
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","0.00
","0.03
","-0.01
","-0.01
","2
","3
","0
","0
"

"92394
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.00
","0.06
","0.03
","-0.20
","0.00
","2
","3
","0
","0
"

"92401
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.06
","0.00
","0.03
","-0.21
","0.00
","2
","3
","0
","0
"

"92408
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","0.00
","0.05
","-0.23
","0.00
","2
","3
","0
","0
"

"92418
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","0.00
","0.08
","-0.19
","0.00
","2
","3
","0
","0
"

"92427
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","0.00
","0.08
","-0.19
","0.00
","2
","3
","0
","0
"

"92434
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","-0.06
","0.09
","-0.01
","-0.01
","2
","3
","0
","0
"

"92442
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.25
","0.00
","0.09
","-0.20
","-0.02
","2
","3
","0
","0
"

"92449
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.44
","0.06
","0.08
","-0.22
","-0.07
","2
","3
","0
","0
"

"92457
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.31
","-0.06
","0.08
","-0.22
","-0.04
","2
","3
","0
","0
"

"92468
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.31
","-0.06
","0.07
","-0.21
","-0.06
","2
","3
","0
","0
"

"92477
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","0.06
","0.07
","-0.01
","-0.01
","2
","3
","0
","0
"

"92484
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.00
","0.00
","0.06
","-0.01
","-0.01
","2
","3
","0
","0
"

"92493
","-0.4690
","0.5109
","0.4869
